Frame	Umbrella	Group	Atom_Pair	Distance (nm)
21210.00	umbrella29	O13	CL-O13(6957)	0.307
21250.00	umbrella29	O13	CL-O13(6957)	0.283
21260.00	umbrella29	O13	CL-O13(6957)	0.301
21270.00	umbrella29	O13	CL-O13(6957)	0.318
21280.00	umbrella29	O13	CL-O13(6957)	0.308
21340.00	umbrella29	O13	CL-O13(6957)	0.272
21910.00	umbrella29	O13	CL-O13(5853)	0.313
22670.00	umbrella29	O13	CL-O13(6957)	0.300
22690.00	umbrella29	O13	CL-O13(6957)	0.303
22930.00	umbrella29	O13	CL-O13(5853)	0.327
22940.00	umbrella29	O13	CL-O13(5853)	0.279
22950.00	umbrella29	O13	CL-O13(5853)	0.322
22970.00	umbrella29	O13	CL-O13(5853)	0.309
24280.00	umbrella29	O13	CL-O13(6681)	0.305
24320.00	umbrella29	O13	CL-O13(6681)	0.316
24370.00	umbrella29	O13	CL-O13(6681)	0.324
150.00	umbrella30	O13	CL-O13(8475)	0.304
160.00	umbrella30	O13	CL-O13(8475)	0.317
450.00	umbrella30	O13	CL-O13(8475)	0.310
460.00	umbrella30	O13	CL-O13(8475)	0.312
480.00	umbrella30	O13	CL-O13(8475)	0.289
530.00	umbrella30	O13	CL-O13(8475)	0.326
540.00	umbrella30	O13	CL-O13(8475)	0.305
570.00	umbrella30	O13	CL-O13(8475)	0.298
600.00	umbrella30	O13	CL-O13(8475)	0.294
640.00	umbrella30	O13	CL-O13(8475)	0.299
830.00	umbrella30	O13	CL-O13(8475)	0.316
2240.00	umbrella30	O13	CL-O13(8475)	0.323
12010.00	umbrella30	O13	CL-O13(9165)	0.315
20490.00	umbrella30	O13	CL-O13(9165)	0.325
21700.00	umbrella30	O13	CL-O13(9165)	0.323
22820.00	umbrella30	O13	CL-O13(8199)	0.314
22840.00	umbrella30	O13	CL-O13(8199)	0.301
22860.00	umbrella30	O13	CL-O13(8199)	0.325
22880.00	umbrella30	O13	CL-O13(8199)	0.313
23010.00	umbrella30	O13	CL-O13(8199)	0.314
23060.00	umbrella30	O13	CL-O13(8199)	0.302
23190.00	umbrella30	O13	CL-O13(8199)	0.318
23630.00	umbrella30	O13	CL-O13(8199)	0.311
23650.00	umbrella30	O13	CL-O13(8199)	0.288
23660.00	umbrella30	O13	CL-O13(8199)	0.280
23670.00	umbrella30	O13	CL-O13(8199)	0.286
23720.00	umbrella30	O13	CL-O13(8199)	0.315
23740.00	umbrella30	O13	CL-O13(8199)	0.314
23870.00	umbrella30	O13	CL-O13(8199)	0.313
23900.00	umbrella30	O13	CL-O13(8199)	0.308
23940.00	umbrella30	O13	CL-O13(8199)	0.312
23990.00	umbrella30	O13	CL-O13(8199)	0.298
24000.00	umbrella30	O13	CL-O13(8199)	0.280
24210.00	umbrella30	O13	CL-O13(8199)	0.305
24520.00	umbrella30	O13	CL-O13(8199)	0.324
1510.00	umbrella31	O13	CL-O13(6957)	0.315
1830.00	umbrella31	O13	CL-O13(6957)	0.323
2320.00	umbrella31	O13	CL-O13(7095)	0.311
2890.00	umbrella31	O13	CL-O13(6267)	0.319
2900.00	umbrella31	O13	CL-O13(6267)	0.301
3170.00	umbrella31	O13	CL-O13(6543)	0.299
3420.00	umbrella31	O13	CL-O13(6543)	0.327
4590.00	umbrella31	O13	CL-O13(6267)	0.293
4750.00	umbrella31	O13	CL-O13(6267)	0.322
6050.00	umbrella31	O13	CL-O13(6543)	0.324
6140.00	umbrella31	O13	CL-O13(6543)	0.305
6170.00	umbrella31	O13	CL-O13(6543)	0.310
6370.00	umbrella31	O13	CL-O13(6543)	0.287
6400.00	umbrella31	O13	CL-O13(6543)	0.323
6450.00	umbrella31	O13	CL-O13(6543)	0.319
6770.00	umbrella31	O13	CL-O13(6543)	0.311
7020.00	umbrella31	O13	CL-O13(6543)	0.311
7070.00	umbrella31	O13	CL-O13(6543)	0.318
7120.00	umbrella31	O13	CL-O13(6543)	0.305
8160.00	umbrella31	O13	CL-O13(6267)	0.327
8570.00	umbrella31	O13	CL-O13(6267)	0.327
8620.00	umbrella31	O13	CL-O13(6267)	0.326
8670.00	umbrella31	O13	CL-O13(6267)	0.326
8900.00	umbrella31	O13	CL-O13(5163)	0.325
8940.00	umbrella31	O13	CL-O13(6267)	0.301
8950.00	umbrella31	O13	CL-O13(6267)	0.308
8960.00	umbrella31	O13	CL-O13(6267)	0.294
8970.00	umbrella31	O13	CL-O13(6267)	0.324
8990.00	umbrella31	O13	CL-O13(6267)	0.315
9040.00	umbrella31	O13	CL-O13(6267)	0.315
9370.00	umbrella31	O13	CL-O13(5163)	0.311
9430.00	umbrella31	O13	CL-O13(6267)	0.321
10500.00	umbrella31	O13	CL-O13(5163)	0.304
11940.00	umbrella31	O13	CL-O13(6267)	0.315
11950.00	umbrella31	O13	CL-O13(6267)	0.322
11960.00	umbrella31	O13	CL-O13(6267)	0.303
11990.00	umbrella31	O13	CL-O13(6267)	0.302
12050.00	umbrella31	O13	CL-O13(6267)	0.327
12080.00	umbrella31	O13	CL-O13(6267)	0.294
12180.00	umbrella31	O13	CL-O13(6267)	0.307
12190.00	umbrella31	O13	CL-O13(6267)	0.315
12250.00	umbrella31	O13	CL-O13(6267)	0.326
12270.00	umbrella31	O13	CL-O13(6267)	0.317
12280.00	umbrella31	O13	CL-O13(6267)	0.303
12330.00	umbrella31	O13	CL-O13(6267)	0.296
12340.00	umbrella31	O13	CL-O13(6267)	0.308
12350.00	umbrella31	O13	CL-O13(6267)	0.316
13180.00	umbrella31	O13	CL-O13(6267)	0.319
15940.00	umbrella31	O13	CL-O13(5439)	0.324
16140.00	umbrella31	O13	CL-O13(5439)	0.307
16150.00	umbrella31	O13	CL-O13(5439)	0.314
16240.00	umbrella31	O13	CL-O13(5439)	0.327
330.00	umbrella32	O13	CL-O13(5715)	0.322
350.00	umbrella32	O13	CL-O13(5715)	0.316
360.00	umbrella32	O13	CL-O13(5715)	0.316
1440.00	umbrella32	O13	CL-O13(6129)	0.326
1450.00	umbrella32	O13	CL-O13(6129)	0.290
1540.00	umbrella32	O13	CL-O13(6129)	0.286
1570.00	umbrella32	O13	CL-O13(6129)	0.297
1610.00	umbrella32	O13	CL-O13(6129)	0.320
1620.00	umbrella32	O13	CL-O13(6129)	0.326
2450.00	umbrella32	O13	CL-O13(6405)	0.303
3690.00	umbrella32	O13	CL-O13(8337)	0.308
4050.00	umbrella32	O13	CL-O13(7371)	0.308
9020.00	umbrella32	O13	CL-O13(8337)	0.317
9160.00	umbrella32	O13	CL-O13(8337)	0.312
9380.00	umbrella32	O13	CL-O13(7509)	0.303
10320.00	umbrella32	O13	CL-O13(7509)	0.318
10340.00	umbrella32	O13	CL-O13(7509)	0.321
10380.00	umbrella32	O13	CL-O13(7509)	0.320
12020.00	umbrella32	O13	CL-O13(8199)	0.327
13260.00	umbrella32	O13	CL-O13(7509)	0.311
13520.00	umbrella32	O13	CL-O13(8199)	0.311
13690.00	umbrella32	O13	CL-O13(8199)	0.324
14060.00	umbrella32	O13	CL-O13(7509)	0.327
15910.00	umbrella32	O13	CL-O13(7785)	0.324
18100.00	umbrella32	O13	CL-O13(7785)	0.302
19060.00	umbrella32	O13	CL-O13(5715)	0.319
19150.00	umbrella32	O13	CL-O13(5715)	0.297
19160.00	umbrella32	O13	CL-O13(5715)	0.315
19190.00	umbrella32	O13	CL-O13(5715)	0.306
19240.00	umbrella32	O13	CL-O13(5715)	0.318
19560.00	umbrella32	O13	CL-O13(5025)	0.322
19600.00	umbrella32	O13	CL-O13(5025)	0.313
19710.00	umbrella32	O13	CL-O13(5025)	0.314
20100.00	umbrella32	O13	CL-O13(5025)	0.291
20230.00	umbrella32	O13	CL-O13(5715)	0.322
20330.00	umbrella32	O13	CL-O13(5025)	0.293
20420.00	umbrella32	O13	CL-O13(5025)	0.297
20540.00	umbrella32	O13	CL-O13(5301)	0.296
20550.00	umbrella32	O13	CL-O13(5301)	0.312
20560.00	umbrella32	O13	CL-O13(5301)	0.315
22920.00	umbrella32	O13	CL-O13(7509)	0.323
22930.00	umbrella32	O13	CL-O13(7509)	0.325
3170.00	umbrella33	O13	CL-O13(8061)	0.318
3240.00	umbrella33	O13	CL-O13(8061)	0.311
3360.00	umbrella33	O13	CL-O13(7923)	0.280
3380.00	umbrella33	O13	CL-O13(7923)	0.324
3420.00	umbrella33	O13	CL-O13(8061)	0.297
3490.00	umbrella33	O13	CL-O13(7923)	0.324
3520.00	umbrella33	O13	CL-O13(8061)	0.323
3530.00	umbrella33	O13	CL-O13(8061)	0.311
3540.00	umbrella33	O13	CL-O13(8061)	0.314
3550.00	umbrella33	O13	CL-O13(8061)	0.324
3570.00	umbrella33	O13	CL-O13(8061)	0.303
3580.00	umbrella33	O13	CL-O13(8061)	0.291
3590.00	umbrella33	O13	CL-O13(8061)	0.313
3610.00	umbrella33	O13	CL-O13(8061)	0.322
3650.00	umbrella33	O13	CL-O13(8061)	0.314
3670.00	umbrella33	O13	CL-O13(8061)	0.304
3680.00	umbrella33	O13	CL-O13(8061)	0.303
7720.00	umbrella33	O13	CL-O13(7923)	0.325
7730.00	umbrella33	O13	CL-O13(7923)	0.322
7760.00	umbrella33	O13	CL-O13(7923)	0.321
9640.00	umbrella33	O13	CL-O13(9579)	0.309
9680.00	umbrella33	O13	CL-O13(9579)	0.297
10850.00	umbrella33	O13	CL-O13(7509)	0.312
11700.00	umbrella33	O13	CL-O13(8199)	0.300
11710.00	umbrella33	O13	CL-O13(8199)	0.270
11730.00	umbrella33	O13	CL-O13(8199)	0.317
11800.00	umbrella33	O13	CL-O13(9027)	0.317
12730.00	umbrella33	O13	CL-O13(9027)	0.304
12740.00	umbrella33	O13	CL-O13(9027)	0.304
12810.00	umbrella33	O13	CL-O13(9579)	0.322
12840.00	umbrella33	O13	CL-O13(9579)	0.322
13070.00	umbrella33	O13	CL-O13(9579)	0.319
13080.00	umbrella33	O13	CL-O13(9579)	0.269
13730.00	umbrella33	O13	CL-O13(7785)	0.304
14260.00	umbrella33	O13	CL-O13(7785)	0.282
14270.00	umbrella33	O13	CL-O13(7785)	0.318
17680.00	umbrella33	O13	CL-O13(6543)	0.303
18010.00	umbrella33	O13	CL-O13(6543)	0.317
18400.00	umbrella33	O13	CL-O13(5991)	0.313
18990.00	umbrella33	O13	CL-O13(7233)	0.285
19500.00	umbrella33	O13	CL-O13(8613)	0.311
19510.00	umbrella33	O13	CL-O13(8613)	0.322
19830.00	umbrella33	O13	CL-O13(8613)	0.325
19870.00	umbrella33	O13	CL-O13(8613)	0.291
21490.00	umbrella33	O13	CL-O13(7233)	0.304
21560.00	umbrella33	O13	CL-O13(7233)	0.313
22730.00	umbrella33	O13	CL-O13(9855)	0.302
22790.00	umbrella33	O13	CL-O13(9717)	0.319
22820.00	umbrella33	O13	CL-O13(9717)	0.315
1110.00	umbrella34	O13	CL-O13(9165)	0.327
1200.00	umbrella34	O13	CL-O13(9165)	0.310
1390.00	umbrella34	O13	CL-O13(9165)	0.321
1420.00	umbrella34	O13	CL-O13(9165)	0.320
1520.00	umbrella34	O13	CL-O13(9165)	0.320
4720.00	umbrella34	O13	CL-O13(6267)	0.318
4740.00	umbrella34	O13	CL-O13(6267)	0.312
4760.00	umbrella34	O13	CL-O13(6267)	0.301
6730.00	umbrella34	O13	CL-O13(7095)	0.297
6740.00	umbrella34	O13	CL-O13(7095)	0.323
15170.00	umbrella34	O13	CL-O13(6267)	0.320
15540.00	umbrella34	O13	CL-O13(6267)	0.322
15600.00	umbrella34	O13	CL-O13(7923)	0.319
18710.00	umbrella34	O13	CL-O13(5715)	0.320
20290.00	umbrella34	O13	CL-O13(6267)	0.268
21110.00	umbrella34	O13	CL-O13(7509)	0.302
21410.00	umbrella34	O13	CL-O13(7509)	0.302
21480.00	umbrella34	O13	CL-O13(7509)	0.316
21500.00	umbrella34	O13	CL-O13(7509)	0.317
21530.00	umbrella34	O13	CL-O13(7509)	0.320
21820.00	umbrella34	O13	CL-O13(8337)	0.311
21870.00	umbrella34	O13	CL-O13(8337)	0.317
21900.00	umbrella34	O13	CL-O13(8337)	0.312
21930.00	umbrella34	O13	CL-O13(8337)	0.291
22140.00	umbrella34	O13	CL-O13(8337)	0.325
22150.00	umbrella34	O13	CL-O13(8337)	0.325
22260.00	umbrella34	O13	CL-O13(8337)	0.321
22270.00	umbrella34	O13	CL-O13(8337)	0.321
22280.00	umbrella34	O13	CL-O13(8337)	0.281
22320.00	umbrella34	O13	CL-O13(8337)	0.308
22330.00	umbrella34	O13	CL-O13(8337)	0.314
22350.00	umbrella34	O13	CL-O13(8337)	0.315
22360.00	umbrella34	O13	CL-O13(8337)	0.286
22370.00	umbrella34	O13	CL-O13(8337)	0.290
22380.00	umbrella34	O13	CL-O13(8337)	0.313
22390.00	umbrella34	O13	CL-O13(8337)	0.273
22680.00	umbrella34	O13	CL-O13(8337)	0.303
22690.00	umbrella34	O13	CL-O13(8337)	0.289
22840.00	umbrella34	O13	CL-O13(8337)	0.326
22910.00	umbrella34	O13	CL-O13(8337)	0.289
23010.00	umbrella34	O13	CL-O13(8337)	0.312
23850.00	umbrella34	O13	CL-O13(7509)	0.313
2690.00	umbrella35	O13	CL-O13(6543)	0.326
3550.00	umbrella35	O13	CL-O13(6129)	0.298
6260.00	umbrella35	O13	CL-O13(8751)	0.324
7810.00	umbrella35	O13	CL-O13(8751)	0.320
7840.00	umbrella35	O13	CL-O13(8751)	0.323
7870.00	umbrella35	O13	CL-O13(8061)	0.323
11690.00	umbrella35	O13	CL-O13(6957)	0.290
11710.00	umbrella35	O13	CL-O13(6957)	0.321
12980.00	umbrella35	O13	CL-O13(5991)	0.306
12990.00	umbrella35	O13	CL-O13(5991)	0.315
13410.00	umbrella35	O13	CL-O13(6543)	0.313
13430.00	umbrella35	O13	CL-O13(6543)	0.317
15530.00	umbrella35	O13	CL-O13(8751)	0.312
15570.00	umbrella35	O13	CL-O13(8751)	0.318
15620.00	umbrella35	O13	CL-O13(8751)	0.308
18460.00	umbrella35	O13	CL-O13(6267)	0.292
18750.00	umbrella35	O13	CL-O13(7923)	0.323
430.00	umbrella36	O13	CL-O13(5991)	0.325
790.00	umbrella36	O13	CL-O13(6267)	0.326
1060.00	umbrella36	O13	CL-O13(5991)	0.319
1070.00	umbrella36	O13	CL-O13(5991)	0.281
1080.00	umbrella36	O13	CL-O13(5991)	0.314
5370.00	umbrella36	O13	CL-O13(5991)	0.312
8120.00	umbrella36	O13	CL-O13(5853)	0.297
9810.00	umbrella36	O13	CL-O13(5991)	0.320
10210.00	umbrella36	O13	CL-O13(6543)	0.312
10990.00	umbrella36	O13	CL-O13(6543)	0.315
11020.00	umbrella36	O13	CL-O13(5991)	0.325
11080.00	umbrella36	O13	CL-O13(5991)	0.314
4670.00	umbrella37	O13	CL-O13(5853)	0.305
4890.00	umbrella37	O13	CL-O13(8889)	0.324
5060.00	umbrella37	O13	CL-O13(8889)	0.323
5080.00	umbrella37	O13	CL-O13(8889)	0.327
5130.00	umbrella37	O13	CL-O13(8889)	0.289
5150.00	umbrella37	O13	CL-O13(8889)	0.295
6070.00	umbrella37	O13	CL-O13(6405)	0.324
7490.00	umbrella37	O13	CL-O13(7509)	0.297
10530.00	umbrella37	O13	CL-O13(9855)	0.319
12570.00	umbrella37	O13	CL-O13(7923)	0.326
15630.00	umbrella37	O13	CL-O13(8889)	0.319
17270.00	umbrella37	O13	CL-O13(8337)	0.301
17330.00	umbrella37	O13	CL-O13(8337)	0.323
17360.00	umbrella37	O13	CL-O13(7371)	0.315
17540.00	umbrella37	O13	CL-O13(8199)	0.309
18620.00	umbrella37	O13	CL-O13(7509)	0.310
18630.00	umbrella37	O13	CL-O13(7509)	0.288
18680.00	umbrella37	O13	CL-O13(7509)	0.314
19230.00	umbrella37	O13	CL-O13(7509)	0.267
19290.00	umbrella37	O13	CL-O13(7509)	0.287
19310.00	umbrella37	O13	CL-O13(7509)	0.268
19350.00	umbrella37	O13	CL-O13(8337)	0.311
20410.00	umbrella37	O13	CL-O13(9441)	0.297
5080.00	umbrella38	O13	CL-O13(5439)	0.325
5420.00	umbrella38	O13	CL-O13(6405)	0.327
7240.00	umbrella38	O13	CL-O13(9441)	0.322
7250.00	umbrella38	O13	CL-O13(9441)	0.322
12580.00	umbrella38	O13	CL-O13(6543)	0.293
14610.00	umbrella38	O13	CL-O13(5853)	0.306
14630.00	umbrella38	O13	CL-O13(5853)	0.313
14640.00	umbrella38	O13	CL-O13(5853)	0.326
18980.00	umbrella38	O13	CL-O13(5163)	0.327
19000.00	umbrella38	O13	CL-O13(5163)	0.316
19020.00	umbrella38	O13	CL-O13(5163)	0.324
24460.00	umbrella38	O13	CL-O13(8061)	0.307
3550.00	umbrella39	O13	CL-O13(8337)	0.278
3560.00	umbrella39	O13	CL-O13(8337)	0.294
3580.00	umbrella39	O13	CL-O13(8337)	0.306
4200.00	umbrella39	O13	CL-O13(8337)	0.302
21420.00	umbrella26	O14	CL-O14(6406)	0.314
21430.00	umbrella26	O14	CL-O14(6406)	0.315
21620.00	umbrella26	O14	CL-O14(6406)	0.327
22680.00	umbrella26	O14	CL-O14(6406)	0.325
22950.00	umbrella26	O14	CL-O14(6406)	0.300
23060.00	umbrella26	O14	CL-O14(6406)	0.314
23180.00	umbrella26	O14	CL-O14(6406)	0.300
23220.00	umbrella26	O14	CL-O14(6406)	0.327
23940.00	umbrella26	O14	CL-O14(6406)	0.320
570.00	umbrella27	O14	CL-O14(8476)	0.325
20560.00	umbrella27	O14	CL-O14(8476)	0.324
20660.00	umbrella27	O14	CL-O14(8476)	0.313
11060.00	umbrella28	O14	CL-O14(5164)	0.321
23480.00	umbrella28	O14	CL-O14(5164)	0.310
1140.00	umbrella29	O14	CL-O14(5578)	0.310
2040.00	umbrella29	O14	CL-O14(6682)	0.305
2470.00	umbrella29	O14	CL-O14(6682)	0.315
2480.00	umbrella29	O14	CL-O14(6682)	0.302
2580.00	umbrella29	O14	CL-O14(6682)	0.319
2720.00	umbrella29	O14	CL-O14(6682)	0.322
2730.00	umbrella29	O14	CL-O14(6682)	0.321
2860.00	umbrella29	O14	CL-O14(6682)	0.327
2870.00	umbrella29	O14	CL-O14(6682)	0.325
3300.00	umbrella29	O14	CL-O14(6682)	0.323
3350.00	umbrella29	O14	CL-O14(6682)	0.324
3460.00	umbrella29	O14	CL-O14(6682)	0.327
3480.00	umbrella29	O14	CL-O14(6682)	0.300
3500.00	umbrella29	O14	CL-O14(6682)	0.317
3610.00	umbrella29	O14	CL-O14(6682)	0.291
3690.00	umbrella29	O14	CL-O14(6682)	0.325
4360.00	umbrella29	O14	CL-O14(5578)	0.322
4380.00	umbrella29	O14	CL-O14(5578)	0.279
4410.00	umbrella29	O14	CL-O14(5578)	0.291
4490.00	umbrella29	O14	CL-O14(5578)	0.285
6610.00	umbrella29	O14	CL-O14(6682)	0.320
11630.00	umbrella29	O14	CL-O14(5854)	0.307
11950.00	umbrella29	O14	CL-O14(5854)	0.322
12080.00	umbrella29	O14	CL-O14(5854)	0.318
12090.00	umbrella29	O14	CL-O14(5854)	0.306
12350.00	umbrella29	O14	CL-O14(5854)	0.293
12350.00	umbrella29	O14	CL-O14(7096)	0.311
12420.00	umbrella29	O14	CL-O14(7096)	0.315
12440.00	umbrella29	O14	CL-O14(7096)	0.325
13570.00	umbrella29	O14	CL-O14(5164)	0.317
13580.00	umbrella29	O14	CL-O14(5164)	0.311
13590.00	umbrella29	O14	CL-O14(5164)	0.314
13690.00	umbrella29	O14	CL-O14(5164)	0.317
13760.00	umbrella29	O14	CL-O14(5164)	0.280
14030.00	umbrella29	O14	CL-O14(5164)	0.323
14090.00	umbrella29	O14	CL-O14(5164)	0.309
14130.00	umbrella29	O14	CL-O14(5164)	0.305
14170.00	umbrella29	O14	CL-O14(5164)	0.305
16790.00	umbrella29	O14	CL-O14(5854)	0.323
17170.00	umbrella29	O14	CL-O14(5854)	0.318
17180.00	umbrella29	O14	CL-O14(5854)	0.303
17260.00	umbrella29	O14	CL-O14(5854)	0.311
17280.00	umbrella29	O14	CL-O14(5854)	0.299
17290.00	umbrella29	O14	CL-O14(5854)	0.301
17300.00	umbrella29	O14	CL-O14(5854)	0.309
17540.00	umbrella29	O14	CL-O14(5854)	0.310
17610.00	umbrella29	O14	CL-O14(5854)	0.299
17620.00	umbrella29	O14	CL-O14(5854)	0.312
17640.00	umbrella29	O14	CL-O14(5854)	0.308
17650.00	umbrella29	O14	CL-O14(5854)	0.327
17680.00	umbrella29	O14	CL-O14(5854)	0.316
17690.00	umbrella29	O14	CL-O14(5854)	0.307
17700.00	umbrella29	O14	CL-O14(5854)	0.327
17720.00	umbrella29	O14	CL-O14(5854)	0.319
18770.00	umbrella29	O14	CL-O14(6958)	0.298
18890.00	umbrella29	O14	CL-O14(6682)	0.315
20920.00	umbrella29	O14	CL-O14(6682)	0.297
21220.00	umbrella29	O14	CL-O14(6958)	0.318
21420.00	umbrella29	O14	CL-O14(6958)	0.305
21430.00	umbrella29	O14	CL-O14(6958)	0.279
21610.00	umbrella29	O14	CL-O14(6958)	0.323
21650.00	umbrella29	O14	CL-O14(6958)	0.295
21970.00	umbrella29	O14	CL-O14(6958)	0.291
21980.00	umbrella29	O14	CL-O14(6958)	0.310
22030.00	umbrella29	O14	CL-O14(6958)	0.312
22040.00	umbrella29	O14	CL-O14(6958)	0.312
22050.00	umbrella29	O14	CL-O14(6958)	0.327
22060.00	umbrella29	O14	CL-O14(6958)	0.316
22070.00	umbrella29	O14	CL-O14(6958)	0.327
22080.00	umbrella29	O14	CL-O14(6958)	0.320
22100.00	umbrella29	O14	CL-O14(6958)	0.308
22110.00	umbrella29	O14	CL-O14(6958)	0.283
22300.00	umbrella29	O14	CL-O14(5854)	0.316
22400.00	umbrella29	O14	CL-O14(5854)	0.316
22430.00	umbrella29	O14	CL-O14(5854)	0.319
22830.00	umbrella29	O14	CL-O14(5854)	0.295
22860.00	umbrella29	O14	CL-O14(5854)	0.303
22870.00	umbrella29	O14	CL-O14(5854)	0.312
22900.00	umbrella29	O14	CL-O14(6958)	0.314
22930.00	umbrella29	O14	CL-O14(5854)	0.321
22980.00	umbrella29	O14	CL-O14(5854)	0.308
23000.00	umbrella29	O14	CL-O14(5854)	0.293
23030.00	umbrella29	O14	CL-O14(5854)	0.304
23260.00	umbrella29	O14	CL-O14(5854)	0.327
24550.00	umbrella29	O14	CL-O14(5854)	0.294
24590.00	umbrella29	O14	CL-O14(5854)	0.285
24740.00	umbrella29	O14	CL-O14(5854)	0.324
24990.00	umbrella29	O14	CL-O14(5854)	0.320
550.00	umbrella30	O14	CL-O14(8476)	0.314
570.00	umbrella30	O14	CL-O14(8476)	0.311
730.00	umbrella30	O14	CL-O14(8476)	0.302
4860.00	umbrella30	O14	CL-O14(8476)	0.324
22190.00	umbrella30	O14	CL-O14(9166)	0.327
23050.00	umbrella30	O14	CL-O14(8200)	0.316
23160.00	umbrella30	O14	CL-O14(8200)	0.327
23820.00	umbrella30	O14	CL-O14(8200)	0.320
24530.00	umbrella30	O14	CL-O14(8200)	0.292
24870.00	umbrella30	O14	CL-O14(8200)	0.314
410.00	umbrella31	O14	CL-O14(6958)	0.296
440.00	umbrella31	O14	CL-O14(7096)	0.299
1630.00	umbrella31	O14	CL-O14(6958)	0.304
1670.00	umbrella31	O14	CL-O14(6958)	0.293
1700.00	umbrella31	O14	CL-O14(6958)	0.310
1750.00	umbrella31	O14	CL-O14(6958)	0.325
1760.00	umbrella31	O14	CL-O14(6958)	0.321
1920.00	umbrella31	O14	CL-O14(7096)	0.320
2180.00	umbrella31	O14	CL-O14(7096)	0.314
2200.00	umbrella31	O14	CL-O14(7096)	0.317
2350.00	umbrella31	O14	CL-O14(7096)	0.308
2390.00	umbrella31	O14	CL-O14(7096)	0.320
2400.00	umbrella31	O14	CL-O14(7096)	0.306
2410.00	umbrella31	O14	CL-O14(7096)	0.285
2430.00	umbrella31	O14	CL-O14(7096)	0.312
2440.00	umbrella31	O14	CL-O14(7096)	0.316
2490.00	umbrella31	O14	CL-O14(7096)	0.301
6120.00	umbrella31	O14	CL-O14(6544)	0.318
6190.00	umbrella31	O14	CL-O14(6544)	0.316
6250.00	umbrella31	O14	CL-O14(6544)	0.305
7430.00	umbrella31	O14	CL-O14(6544)	0.324
7450.00	umbrella31	O14	CL-O14(6544)	0.305
7460.00	umbrella31	O14	CL-O14(6544)	0.303
7470.00	umbrella31	O14	CL-O14(6544)	0.312
7480.00	umbrella31	O14	CL-O14(6544)	0.306
7880.00	umbrella31	O14	CL-O14(6544)	0.325
8490.00	umbrella31	O14	CL-O14(6544)	0.317
11920.00	umbrella31	O14	CL-O14(6268)	0.319
12120.00	umbrella31	O14	CL-O14(6268)	0.322
12420.00	umbrella31	O14	CL-O14(6268)	0.315
12430.00	umbrella31	O14	CL-O14(6268)	0.323
12440.00	umbrella31	O14	CL-O14(6268)	0.314
12450.00	umbrella31	O14	CL-O14(6268)	0.318
14180.00	umbrella31	O14	CL-O14(5440)	0.299
15250.00	umbrella31	O14	CL-O14(7924)	0.320
15320.00	umbrella31	O14	CL-O14(7924)	0.296
20580.00	umbrella31	O14	CL-O14(7924)	0.311
20620.00	umbrella31	O14	CL-O14(7924)	0.312
20640.00	umbrella31	O14	CL-O14(7924)	0.273
24150.00	umbrella31	O14	CL-O14(6268)	0.309
420.00	umbrella32	O14	CL-O14(6406)	0.300
910.00	umbrella32	O14	CL-O14(6130)	0.282
1570.00	umbrella32	O14	CL-O14(6130)	0.315
2200.00	umbrella32	O14	CL-O14(6406)	0.327
2900.00	umbrella32	O14	CL-O14(6406)	0.326
3410.00	umbrella32	O14	CL-O14(8338)	0.315
3610.00	umbrella32	O14	CL-O14(8338)	0.279
3620.00	umbrella32	O14	CL-O14(8338)	0.326
3640.00	umbrella32	O14	CL-O14(8338)	0.318
3650.00	umbrella32	O14	CL-O14(8338)	0.284
3680.00	umbrella32	O14	CL-O14(8338)	0.325
3700.00	umbrella32	O14	CL-O14(8338)	0.313
3740.00	umbrella32	O14	CL-O14(8338)	0.318
3830.00	umbrella32	O14	CL-O14(8338)	0.319
3860.00	umbrella32	O14	CL-O14(8338)	0.320
3890.00	umbrella32	O14	CL-O14(8338)	0.318
5300.00	umbrella32	O14	CL-O14(5026)	0.322
5570.00	umbrella32	O14	CL-O14(5440)	0.326
5610.00	umbrella32	O14	CL-O14(5440)	0.327
6320.00	umbrella32	O14	CL-O14(5026)	0.307
6430.00	umbrella32	O14	CL-O14(5026)	0.322
7460.00	umbrella32	O14	CL-O14(7510)	0.315
7470.00	umbrella32	O14	CL-O14(7510)	0.318
7480.00	umbrella32	O14	CL-O14(7510)	0.306
9100.00	umbrella32	O14	CL-O14(8338)	0.318
9200.00	umbrella32	O14	CL-O14(8338)	0.326
9400.00	umbrella32	O14	CL-O14(7510)	0.327
11850.00	umbrella32	O14	CL-O14(8200)	0.307
12170.00	umbrella32	O14	CL-O14(7510)	0.296
13200.00	umbrella32	O14	CL-O14(7510)	0.309
16020.00	umbrella32	O14	CL-O14(7786)	0.311
16030.00	umbrella32	O14	CL-O14(5578)	0.317
16050.00	umbrella32	O14	CL-O14(7786)	0.324
16590.00	umbrella32	O14	CL-O14(5578)	0.296
18160.00	umbrella32	O14	CL-O14(7786)	0.317
18970.00	umbrella32	O14	CL-O14(5716)	0.322
18980.00	umbrella32	O14	CL-O14(5716)	0.317
18990.00	umbrella32	O14	CL-O14(5716)	0.312
19180.00	umbrella32	O14	CL-O14(5716)	0.294
19280.00	umbrella32	O14	CL-O14(5716)	0.310
20550.00	umbrella32	O14	CL-O14(5302)	0.306
22600.00	umbrella32	O14	CL-O14(6130)	0.280
22860.00	umbrella32	O14	CL-O14(7510)	0.312
